from,to,requires,notes
rm_catacombs_to_hell_3[103821],rm_catacombs_to_hell_3[103822],Grappling_Hook | Rocket_Launcher | Charge_Jump | Shotgun | Sniper,
rm_catacombs_to_hell_3[103821],rm_catacombs_to_hell_2[103808],,
rm_catacombs_to_hell_2[103808],rm_catacombs_to_hell_2[103816],,
rm_catacombs_to_hell_2[103808],rm_catacombs_to_hell_2[103807],Grappling_Hook,
rm_catacombs_to_hell_2[103816],rm_catacombs_to_hell_2[103808],,
rm_catacombs_to_hell_2[103816],rm_catacombs_to_hell_2[103807],Grappling_Hook,
rm_catacombs_to_hell_2[103807],rm_catacombs_to_hell_2[103808],Grappling_Hook,
rm_catacombs_to_hell_2[103807],rm_catacombs_to_hell_2[103816],Grappling_Hook,
rm_catacombs_to_hell_2[103816],rm_catacombs_to_hell_2_alt[112211],,
rm_catacombs_to_hell_2[103807],rm_catacombs_to_hell_1[103774],,
rm_catacombs_to_hell_2_alt[112211],rm_catacombs_to_hell_2_alt[112212],,
rm_catacombs_to_hell_2_alt[112211],rm_catacombs_to_hell_2_alt[112217],Charge_Jump | Shotgun | Rocket_Launcher | Grappling_Hook | (Heavy_Ammo + Sniper),
rm_catacombs_to_hell_2_alt[112212],rm_catacombs_to_hell_2_alt[112211],,
rm_catacombs_to_hell_2_alt[112212],rm_catacombs_to_hell_2_alt[112217],Charge_Jump | Shotgun | Rocket_Launcher | Grappling_Hook | (Heavy_Ammo + Sniper),
rm_catacombs_to_hell_2_alt[112217],rm_catacombs_to_hell_2_alt[112211],,
rm_catacombs_to_hell_2_alt[112217],rm_catacombs_to_hell_2_alt[112211],,
rm_catacombs_to_hell_2_alt[112217],rm_catacombs_to_hell_2_alt[112212],,
rm_catacombs_to_hell_2_alt[112217],rm_underhang_extra_0[112223],,
rm_catacombs_to_hell_1[103774],rm_catacombs_to_hell_1[103773],Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_catacombs_to_hell_1[103773],rm_catacombs_to_hell_1[103774],Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_catacombs_to_hell_1[103773],rm_catacombs_to_hell_0[103768],,
rm_catacombs_to_hell_0[103768],rm_catacombs_to_hell_0[103769],Grappling_Hook | Shotgun | Rocket_Launcher,
rm_catacombs_to_hell_0[103769],rm_catacombs_to_hell_0[103768],,
rm_catacombs_to_hell_0[103769],rm_catacombs_to_hell[102545],,
rm_catacombs_to_hell[102545],rm_catacombs_to_hell[102544],Grappling_Hook,
rm_catacombs_to_hell[102544],rm_catacombs_to_hell[102545],Grappling_Hook,
rm_catacombs_to_hell[102544],rm_catacombs_alt_entry_tunnel[100706],,
rm_catacombs_alt_entry_tunnel[100706],rm_catacombs_alt_entry_tunnel[100705],,
rm_catacombs_alt_entry_tunnel[100705],rm_catacombs_alt_entry_tunnel[100706],Grappling_Hook_Upgrade | (Grappling_Hook + (Shotgun | Rocket_Launcher)) | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Heavy_Ammo + Sniper),
rm_underhang_core[112491],rm_underhang_core[112492],,
rm_underhang_core[112491],rm_underhang_core[112493],,
rm_underhang_core[112491],rm_underhang_core[112494],Grappling_Hook | (Charge_Jump + Heavy_Ammo + (Shotgun | Rocket_Launcher | Sniper)) | (Heavy_Ammo + (Shotgun + (Rocket_Launcher | Sniper)) | (Heavy_Ammo + Rocket_Launcher + Sniper)) | (Charge_Jump + (Shotgun + (Rocket_Launcher | Sniper))) | (Charge_Jump + Rocket_Launcher + Sniper),
rm_underhang_core[112491],rm_underhang_core[112495],Grappling_Hook | (Charge_Jump + Heavy_Ammo + (Shotgun | Rocket_Launcher | Sniper)) | (Heavy_Ammo + (Shotgun + (Rocket_Launcher | Sniper)) | (Heavy_Ammo + Rocket_Launcher + Sniper)) | (Charge_Jump + (Shotgun + (Rocket_Launcher | Sniper))) | (Charge_Jump + Rocket_Launcher + Sniper),
rm_underhang_core[112491],rm_underhang_core[112497],Grappling_Hook | (Charge_Jump + Heavy_Ammo + (Shotgun | Rocket_Launcher | Sniper)) | (Heavy_Ammo + (Shotgun + (Rocket_Launcher | Sniper)) | (Heavy_Ammo + Rocket_Launcher + Sniper)) | (Charge_Jump + (Shotgun + (Rocket_Launcher | Sniper))) | (Charge_Jump + Rocket_Launcher + Sniper),
rm_underhang_core[112492],rm_underhang_core[112491],,
rm_underhang_core[112492],rm_underhang_core[112493],,
rm_underhang_core[112492],rm_underhang_core[112494],Grappling_Hook | (Charge_Jump + Heavy_Ammo + (Shotgun | Rocket_Launcher | Sniper)) | (Heavy_Ammo + (Shotgun + (Rocket_Launcher | Sniper)) | (Heavy_Ammo + Rocket_Launcher + Sniper)) | (Charge_Jump + (Shotgun + (Rocket_Launcher | Sniper))) | (Charge_Jump + Rocket_Launcher + Sniper),
rm_underhang_core[112492],rm_underhang_core[112495],Grappling_Hook | (Charge_Jump + Heavy_Ammo + (Shotgun | Rocket_Launcher | Sniper)) | (Heavy_Ammo + (Shotgun + (Rocket_Launcher | Sniper)) | (Heavy_Ammo + Rocket_Launcher + Sniper)) | (Charge_Jump + (Shotgun + (Rocket_Launcher | Sniper))) | (Charge_Jump + Rocket_Launcher + Sniper),
rm_underhang_core[112492],rm_underhang_core[112497],Grappling_Hook | (Charge_Jump + Heavy_Ammo + (Shotgun | Rocket_Launcher | Sniper)) | (Heavy_Ammo + (Shotgun + (Rocket_Launcher | Sniper)) | (Heavy_Ammo + Rocket_Launcher + Sniper)) | (Charge_Jump + (Shotgun + (Rocket_Launcher | Sniper))) | (Charge_Jump + Rocket_Launcher + Sniper),
rm_underhang_core[112493],rm_underhang_core[112491],,
rm_underhang_core[112493],rm_underhang_core[112492],,
rm_underhang_core[112493],rm_underhang_core[112494],Grappling_Hook | (Charge_Jump + Heavy_Ammo + (Shotgun | Rocket_Launcher | Sniper)) | (Heavy_Ammo + (Shotgun + (Rocket_Launcher | Sniper)) | (Heavy_Ammo + Rocket_Launcher + Sniper)) | (Charge_Jump + (Shotgun + (Rocket_Launcher | Sniper))) | (Charge_Jump + Rocket_Launcher + Sniper),
rm_underhang_core[112493],rm_underhang_core[112495],Grappling_Hook | (Charge_Jump + Heavy_Ammo + (Shotgun | Rocket_Launcher | Sniper)) | (Heavy_Ammo + (Shotgun + (Rocket_Launcher | Sniper)) | (Heavy_Ammo + Rocket_Launcher + Sniper)) | (Charge_Jump + (Shotgun + (Rocket_Launcher | Sniper))) | (Charge_Jump + Rocket_Launcher + Sniper),
rm_underhang_core[112493],rm_underhang_core[112497],Grappling_Hook | (Charge_Jump + Heavy_Ammo + (Shotgun | Rocket_Launcher | Sniper)) | (Heavy_Ammo + (Shotgun + (Rocket_Launcher | Sniper)) | (Heavy_Ammo + Rocket_Launcher + Sniper)) | (Charge_Jump + (Shotgun + (Rocket_Launcher | Sniper))) | (Charge_Jump + Rocket_Launcher + Sniper),
rm_underhang_core[112494],rm_underhang_core[112491],,
rm_underhang_core[112494],rm_underhang_core[112492],,
rm_underhang_core[112494],rm_underhang_core[112493],,
rm_underhang_core[112494],rm_underhang_core[112495],,
rm_underhang_core[112494],rm_underhang_core[112497],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper | (Grenade + grenade_boost),
rm_underhang_core[112495],rm_underhang_core[112491],,
rm_underhang_core[112495],rm_underhang_core[112492],,
rm_underhang_core[112495],rm_underhang_core[112493],,
rm_underhang_core[112495],rm_underhang_core[112494],,
rm_underhang_core[112495],rm_underhang_core[112497],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper | (Grenade + grenade_boost),
rm_underhang_core[112497],rm_underhang_core[112491],,
rm_underhang_core[112497],rm_underhang_core[112492],,
rm_underhang_core[112497],rm_underhang_core[112493],,
rm_underhang_core[112497],rm_underhang_core[112494],,
rm_underhang_core[112497],rm_underhang_core[112495],,
rm_underhang_core[112492],rm_underhang_extra_1[112253],,
rm_underhang_core[112493],rm_underhang_core_1[112572],,
rm_underhang_core[112494],rm_underhang_b00[112536],,
rm_underhang_core[112495],rm_underhang_extra_2[112308],,
rm_underhang_core[112497],rm_underhang_core_2[112502],,
rm_underhang_extra_1[112253],Barrows Ceiling Fae Silver,Grappling_Hook,
rm_underhang_extra_2[112308],Barrows Ceiling TP UP,Grappling_Hook,
rm_underhang_b00[112536],rm_underhang_b00[112537],Grappling_Hook | Shotgun,
rm_underhang_b00[112537],rm_underhang_b00[112536],Grappling_Hook | Shotgun,
rm_underhang_b00[112537],rm_underhang_b01[112545],,
rm_underhang_b01[112545],rm_underhang_b01[112546],Grappling_Hook_Upgrade,
rm_underhang_b01[112546],rm_underhang_b01[112545],,
rm_underhang_b01[112546],rm_underhang_b02[112556],,
rm_underhang_b02[112556],rm_underhang_b02[112557],Charge_Jump | Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_underhang_b02[112557],rm_underhang_b02[112556],Charge_Jump | Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_underhang_b02[112557],rm_underhang_core_2[112503],,
rm_underhang_core_2[112503],e_rm_underhang_core_2_target,,
rm_underhang_core_2[112503],rm_underhang_core_2[112504],,
rm_underhang_core_2[112503],rm_underhang_core_2[112502],e_rm_underhang_core_2_target,
rm_underhang_core_2[112504],e_rm_underhang_core_2_target,,
rm_underhang_core_2[112504],rm_underhang_core_2[112503],,
rm_underhang_core_2[112504],rm_underhang_core_2[112502],e_rm_underhang_core_2_target,
rm_underhang_core_2[112502],rm_underhang_core_2[112503],e_rm_underhang_core_2_target,
rm_underhang_core_2[112502],rm_underhang_core_2[112504],e_rm_underhang_core_2_target,
rm_underhang_core_2[112504],rm_underhang_b10[112592],,
rm_underhang_b10[112592],rm_underhang_b10[112591],Grappling_Hook | (Heavy_Ammo + Shotgun + Rocket_Launcher),
rm_underhang_b10[112591],rm_underhang_b10[112592],Grappling_Hook | (Heavy_Ammo + Shotgun + Rocket_Launcher),
rm_underhang_b10[112591],rm_underhang_b11[112596],,
rm_underhang_b11[112596],rm_underhang_b11[112597],,
rm_underhang_b11[112597],rm_underhang_b11[112596],,
rm_underhang_b11[112597],rm_underhang_b12[112623],,
rm_underhang_b12[112623],rm_underhang_b12[112624],Grappling_Hook,
rm_underhang_b12[112624],rm_underhang_b12[112623],Grappling_Hook,
rm_underhang_b12[112624],rm_underhang_b13[112628],,
rm_underhang_b13[112628],rm_underhang_b13[112630],,
rm_underhang_b13[112628],rm_underhang_b13[112629],,
rm_underhang_b13[112630],rm_underhang_b13[112629],,
rm_underhang_b13[112630],rm_underhang_b13[112628],Shotgun | Rocket_Launcher | (Charge_Jump + (Sniper | Grappling_Hook)) | Grappling_Hook_Upgrade | (Heavy_Ammo + Sniper),
rm_underhang_b13[112629],rm_underhang_b13[112630],,
rm_underhang_b13[112629],rm_underhang_b13[112628],Shotgun | Rocket_Launcher | (Charge_Jump + (Sniper | Grappling_Hook)) | Grappling_Hook_Upgrade | (Heavy_Ammo + Sniper),
rm_underhang_b13[112630],rm_underhang_core_1[112573],,
rm_underhang_b13[112629],rm_underhang_core_3[112638],,
rm_underhang_core_1[112573],e_rm_underhang_core_1_target,,
rm_underhang_core_1[112573],rm_underhang_core_1[112572],e_rm_underhang_core_1_target,
rm_underhang_core_1[112572],rm_underhang_core_1[112573],e_rm_underhang_core_1_target,
rm_underhang_core_3[112638],rm_underhang_core_3[112640],,
rm_underhang_core_3[112640],rm_underhang_core_3[112638],,
rm_underhang_core_3[112640],rm_underhang_core_4[112715],,
rm_underhang_core_4[112715],rm_underhang_core_4[112716],,
rm_underhang_core_4[112715],rm_underhang_core_4[112719],,
rm_underhang_core_4[112716],rm_underhang_core_4[112715],,
rm_underhang_core_4[112716],rm_underhang_core_4[112719],,
rm_underhang_core_4[112719],rm_underhang_core_4[112715],Charge_Jump | Rocket_Launcher | Grappling_Hook_Upgrade | (Shotgun + Sniper) | (Heavy_Ammo + (Shotgun | Sniper)),
rm_underhang_core_4[112719],rm_underhang_core_4[112716],Charge_Jump | Rocket_Launcher | Grappling_Hook_Upgrade | (Shotgun + Sniper) | (Heavy_Ammo + (Shotgun | Sniper)),
rm_underhang_core_4[112716],rm_underhang_b20[112651],,
rm_underhang_core_4[112719],rm_underhang_extra_3_0[112385],,
rm_underhang_extra_3_0[112385],rm_underhang_extra_3_0[112391],Grappling_Hook,
rm_underhang_extra_3_0[112391],rm_underhang_extra_3_0[112385],,
rm_underhang_extra_3_0[112391],rm_underhang_extra_3_1[112415],,
rm_underhang_extra_3_1[112415],rm_underhang_extra_3_1[112416],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper | (Grenade + grenade_boost),
rm_underhang_extra_3_1[112416],rm_underhang_extra_3_1[112415],Charge_Jump | Shotgun | Rocket_Launcher | Sniper | (Grenade + grenade_boost),
rm_underhang_extra_3_1[112416],rm_underhang_b20[112652],,
rm_underhang_b20[112652],e_rm_underhang_b20_target,,
rm_underhang_b20[112652],rm_underhang_b20[112651],e_rm_underhang_b20_target + (Grappling_Hook | Shotgun | Rocket_Launcher | Sniper),
rm_underhang_b20[112652],rm_underhang_b20[112653],e_rm_underhang_b20_target + (Grappling_Hook | Shotgun | Rocket_Launcher | Sniper),
rm_underhang_b20[112652],Barrows Ceiling HP UP,,
rm_underhang_b20[112651],rm_underhang_b20[112653],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_underhang_b20[112651],rm_underhang_b20[112652],e_rm_underhang_b20_target,
rm_underhang_b20[112651],Barrows Ceiling HP UP,e_rm_underhang_b20_target,
rm_underhang_b20[112653],rm_underhang_b20[112651],,
rm_underhang_b20[112653],rm_underhang_b20[112652],e_rm_underhang_b20_target,
rm_underhang_b20[112653],Barrows Ceiling HP UP,e_rm_underhang_b20_target,
rm_underhang_b20[112653],rm_underhang_b21[112685],,
rm_underhang_b21[112685],rm_underhang_b21[112687],Grappling_Hook | Rocket_Launcher | (Shotgun + Sniper) | (Heavy_Ammo + (Shotgun | Sniper)),
rm_underhang_b21[112687],rm_underhang_b21[112685],Grappling_Hook | Rocket_Launcher | (Shotgun + Sniper) | (Heavy_Ammo + (Shotgun | Sniper)),
rm_underhang_b21[112687],rm_underhang_b22[112705],,
rm_underhang_b22[112705],rm_underhang_b22[112706],,
rm_underhang_b22[112705],rm_underhang_b22[112707],Grappling_Hook | Charge_Jump | Rocket_Launcher | Sniper | (Heavy_Ammo + Shotgun),
rm_underhang_b22[112706],rm_underhang_b22[112705],,
rm_underhang_b22[112706],rm_underhang_b22[112707],Grappling_Hook | Charge_Jump | Rocket_Launcher | Sniper | (Heavy_Ammo + Shotgun),
rm_underhang_b22[112707],rm_underhang_b22[112705],,
rm_underhang_b22[112707],rm_underhang_b22[112706],,
rm_underhang_b22[112706],rm_underhang_b23[112711],,
rm_underhang_b22[112707],rm_underhang_b24[112723],,
rm_underhang_b24[112723],rm_underhang_b24[112724],,
rm_underhang_b24[112724],rm_underhang_b24[112723],,
rm_underhang_b24[112724],rm_underhang_core_5[112732],,
rm_underhang_b23[112711],rm_underhang_b23[112710],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_underhang_b23[112710],rm_underhang_b23[112711],,
rm_underhang_b23[112710],rm_underhang_core_5[112733],,
rm_underhang_core_5[112732],rm_underhang_core_5[112733],,
rm_underhang_core_5[112732],rm_underhang_core_5[112728],,
rm_underhang_core_5[112732],rm_underhang_core_5[112738],Charge_Jump | (Heavy_Ammo + (Shotgun | Rocket_Launcher | Sniper)) | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper),
rm_underhang_core_5[112733],rm_underhang_core_5[112732],,
rm_underhang_core_5[112733],rm_underhang_core_5[112728],,
rm_underhang_core_5[112733],rm_underhang_core_5[112738],Charge_Jump | (Heavy_Ammo + (Shotgun | Rocket_Launcher | Sniper)) | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper),
rm_underhang_core_5[112728],rm_underhang_core_5[112732],,
rm_underhang_core_5[112728],rm_underhang_core_5[112733],,
rm_underhang_core_5[112728],rm_underhang_core_5[112738],Charge_Jump | (Heavy_Ammo + (Shotgun | Rocket_Launcher | Sniper)) | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper),
rm_underhang_core_5[112738],rm_underhang_core_5[112732],,
rm_underhang_core_5[112738],rm_underhang_core_5[112733],,
rm_underhang_core_5[112738],rm_underhang_core_5[112728],,
rm_underhang_core_5[112738],rm_underhang_extra_4[112403],,
rm_underhang_core_5[112728],rm_underhang_b30[112760],,
rm_underhang_b30[112760],rm_underhang_b30[112762],,
rm_underhang_b30[112760],rm_underhang_b30[112761],e_rm_underhang_b30_target,
rm_underhang_b30[112760],rm_underhang_b30[112763],e_rm_underhang_b30_target,
rm_underhang_b30[112762],rm_underhang_b30[112760],,
rm_underhang_b30[112762],rm_underhang_b30[112761],e_rm_underhang_b30_target,
rm_underhang_b30[112762],rm_underhang_b30[112763],e_rm_underhang_b30_target,
rm_underhang_b30[112761],rm_underhang_b30[112763],,
rm_underhang_b30[112761],rm_underhang_b30[112760],e_rm_underhang_b30_target,
rm_underhang_b30[112761],rm_underhang_b30[112762],e_rm_underhang_b30_target,
rm_underhang_b30[112761],e_rm_underhang_b30_target,,
rm_underhang_b30[112763],rm_underhang_b30[112761],,
rm_underhang_b30[112763],rm_underhang_b30[112760],e_rm_underhang_b30_target,
rm_underhang_b30[112763],rm_underhang_b30[112762],e_rm_underhang_b30_target,
rm_underhang_b30[112763],e_rm_underhang_b30_target,,
rm_underhang_b30[112762],rm_underhang_b31[112773],,
rm_underhang_b30[112763],rm_underhang_b33[112802],,
rm_underhang_b30[112761],rm_underhang_core_6[112835],,
rm_underhang_b31[112773],rm_underhang_b31[112774],,
rm_underhang_b31[112774],rm_underhang_b31[112773],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_underhang_b31[112774],rm_underhang_b32[112789],,
rm_underhang_b32[112789],rm_underhang_b32[112790],Grappling_Hook,
rm_underhang_b32[112790],rm_underhang_b32[112789],Grappling_Hook,
rm_underhang_b32[112790],rm_underhang_b33[112801],,
rm_underhang_b33[112801],rm_underhang_b33[112802],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_underhang_b33[112802],rm_underhang_b33[112801],,
rm_underhang_core_6[112835],rm_underhang_core_6[112825],,
rm_underhang_core_6[112825],rm_underhang_core_6[112835],,
rm_underhang_core_6[112825],rm_underhang_core_7[112847],,
rm_underhang_core_7[112847],e_rm_underhang_core_7_target,Grappling_Hook | (Charge_Jump + (Rocket_Launcher | Sniper | (Heavy_Ammo + Shotgun))) | (Shotgun + Rocket_Launcher + Sniper) | (Heavy_Ammo + ((Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper))),
rm_underhang_core_7[112847],rm_underhang_core_7[112844],,
rm_underhang_core_7[112847],rm_underhang_core_7[112840],e_rm_underhang_core_7_target + (Grappling_Hook | (Charge_Jump + (Rocket_Launcher | Sniper | (Heavy_Ammo + Shotgun))) | (Shotgun + Rocket_Launcher + Sniper) | (Heavy_Ammo + ((Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper)))),
rm_underhang_core_7[112844],e_rm_underhang_core_7_target,Grappling_Hook | (Charge_Jump + (Rocket_Launcher | Sniper | (Heavy_Ammo + Shotgun))) | (Shotgun + Rocket_Launcher + Sniper) | (Heavy_Ammo + ((Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper))),
rm_underhang_core_7[112844],rm_underhang_core_7[112847],,
rm_underhang_core_7[112844],rm_underhang_core_7[112840],e_rm_underhang_core_7_target + (Grappling_Hook | (Charge_Jump + (Rocket_Launcher | Sniper | (Heavy_Ammo + Shotgun))) | (Shotgun + Rocket_Launcher + Sniper) | (Heavy_Ammo + ((Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper)))),
rm_underhang_core_7[112840],rm_underhang_core_7[112847],e_rm_underhang_core_7_target,
rm_underhang_core_7[112840],rm_underhang_core_7[112844],e_rm_underhang_core_7_target,
rm_underhang_core_7[112844],rm_underhang_boss[112857],,
rm_underhang_boss[112857],rm_underhang_boss[112871],,TODO boss logic
rm_underhang_boss[112871],rm_underhang_boss[112857],,TODO boss logic
rm_underhang_boss[112871],rm_underhang_boss_after[112878],,
rm_underhang_boss_after[112878],Barrows Ceiling Incendiary Essence,,
rm_tea_intro_1[109453],rm_tea_intro_1[109454],Grappling_Hook_Upgrade | (Grappling_Hook + Shotgun),
rm_tea_intro_1[109454],rm_tea_intro_1[109453],Grappling_Hook,
rm_tea_intro_1[109454],rm_lab_0[107640],,
rm_lab_0[107640],rm_lab_0[107643],,
rm_lab_0[107640],rm_lab_0[107639],,
rm_lab_0[107643],rm_lab_0[107640],,
rm_lab_0[107643],rm_lab_0[107639],,
rm_lab_0[107639],rm_lab_0[107640],,
rm_lab_0[107639],rm_lab_0[107643],,
rm_lab_0[107643],rm_lab_to_cat_0[110257],,
rm_lab_0[107639],rm_lab_1[107662],,
rm_lab_to_cat_0[110257],rm_lab_to_cat_0[110258],e_rm_lab_to_cat_0_target,
rm_lab_to_cat_0[110258],rm_lab_to_cat_0[110257],e_rm_lab_to_cat_0_target,
rm_lab_to_cat_0[110258],e_rm_lab_to_cat_0_target,Grappling_Hook,
rm_lab_to_cat_0[110258],rm_lab_to_cat_4[110286],,
rm_lab_to_cat_4[110286],rm_lab_to_cat_4[110287],,
rm_lab_to_cat_4[110287],rm_lab_to_cat_4[110286],,
rm_lab_to_cat_4[110287],rm_lab_to_cat_5[110278],,
rm_lab_to_cat_5[110278],rm_lab_to_cat_5[110279],,
rm_lab_to_cat_5[110278],rm_lab_to_cat_5[110280],,
rm_lab_to_cat_5[110279],rm_lab_to_cat_5[110280],,
rm_lab_to_cat_5[110279],rm_lab_to_cat_5[110278],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_to_cat_5[110280],rm_lab_to_cat_5[110279],,
rm_lab_to_cat_5[110280],rm_lab_to_cat_5[110278],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_to_cat_5[110279],rm_lab_to_cat_6[110293],,
rm_lab_to_cat_5[110280],rm_lab_alt_intro_0[114699],,
rm_lab_alt_intro_0[114699],rm_lab_alt_intro_0[114698],,
rm_lab_alt_intro_0[114698],rm_lab_alt_intro_0[114699],,
rm_lab_1[107662],rm_lab_1[107661],,
rm_lab_1[107661],rm_lab_1[107662],,
rm_lab_1[107661],rm_lab_2[107684],,
rm_lab_2[107684],rm_lab_2[107683],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lab_2[107683],rm_lab_2[107684],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lab_2[107683],rm_lab_3[107696],,
rm_lab_3[107696],rm_lab_3[107695],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lab_3[107695],rm_lab_3[107696],,
rm_lab_3[107695],rm_lab_4[107711],,
rm_lab_4[107711],rm_lab_4[107710],,
rm_lab_4[107710],rm_lab_4[107711],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | (Grenade + grenade_boost),
rm_lab_4[107710],rm_lab_5[107721],,
rm_lab_5[107721],rm_lab_5[107720],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lab_5[107720],rm_lab_5[107721],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lab_5[107720],rm_lab_6[107738],,
rm_lab_6[107738],rm_lab_6[107737],,
rm_lab_6[107737],rm_lab_6[107738],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lab_6[107737],rm_lab_entry_to_save[109674],,
rm_lab_entry_to_save[109674],rm_lab_entry_to_save[109675],e_rm_lab_upper_3_target,
rm_lab_entry_to_save[109674],rm_lab_entry_to_save[109673],Grappling_Hook | Shotgun | Rocket_Launcher,
rm_lab_entry_to_save[109675],rm_lab_entry_to_save[109674],e_rm_lab_upper_3_target,
rm_lab_entry_to_save[109675],rm_lab_entry_to_save[109673],e_rm_lab_upper_3_target + (Grappling_Hook | Shotgun | Rocket_Launcher),
rm_lab_entry_to_save[109673],rm_lab_entry_to_save[109674],,
rm_lab_entry_to_save[109673],rm_lab_entry_to_save[109675],e_rm_lab_upper_3_target,
rm_lab_entry_to_save[109675],rm_lab_save[109947],,
rm_lab_entry_to_save[109673],rm_lab_7[109658],,
rm_lab_7[109658],rm_lab_7[109659],Grappling_Hook | Rocket_Launcher | (Shotgun + Heavy_Ammo),
rm_lab_7[109659],rm_lab_7[109658],,
rm_lab_7[109659],rm_lab_upper_w_3[109855],,
rm_lab_upper_w_3[109855],rm_lab_upper_w_3[109854],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lab_upper_w_3[109855],rm_lab_upper_w_3[109853],e_rm_lab_upper_w_3_target,
rm_lab_upper_w_3[109854],rm_lab_upper_w_3[109855],,
rm_lab_upper_w_3[109854],rm_lab_upper_w_3[109853],e_rm_lab_upper_w_3_target,
rm_lab_upper_w_3[109853],rm_lab_upper_w_3[109855],e_rm_lab_upper_w_3_target,
rm_lab_upper_w_3[109853],rm_lab_upper_w_3[109854],e_rm_lab_upper_w_3_target + (Grappling_Hook | Shotgun | Rocket_Launcher | Sniper),
rm_lab_upper_w_3[109853],e_rm_lab_upper_w_3_target,,
rm_lab_upper_w_3[109853],rm_lab_upper_w_2[109841],,
rm_lab_upper_w_3[109854],rm_lab_upper_w_4[109876],,
rm_lab_upper_w_4[109876],rm_lab_upper_w_4[109877],,
rm_lab_upper_w_4[109877],rm_lab_upper_w_4[109876],,
rm_lab_upper_w_4[109877],rm_lab_upper_w_5[109892],,
rm_lab_upper_w_5[109892],rm_lab_upper_w_5[109893],Grappling_Hook | Rocket_Launcher | (Heavy_Ammo + (Shotgun | Sniper)),
rm_lab_upper_w_5[109893],rm_lab_upper_w_5[109892],,
rm_lab_upper_w_5[109893],rm_lab_upper_5[109804],,
rm_lab_upper_5[109804],rm_lab_upper_5[109803],Grappling_Hook,
rm_lab_upper_5[109803],rm_lab_upper_5[109804],,
rm_lab_upper_5[109803],rm_lab_upper_4[109770],,
rm_lab_upper_4[109770],rm_lab_upper_4[109769],,
rm_lab_upper_4[109769],rm_lab_upper_4[109770],,
rm_lab_upper_4[109769],rm_lab_upper_3[109735],,
rm_lab_upper_3[109735],e_rm_lab_upper_3_target,,
rm_lab_upper_3[109735],rm_lab_upper_3[109734],e_rm_lab_upper_3_target,
rm_lab_upper_3[109734],rm_lab_upper_3[109735],e_rm_lab_upper_3_target,
rm_lab_upper_3[109734],rm_lab_upper_2[109707],,
rm_lab_upper_2[109707],rm_lab_upper_2[109708],,
rm_lab_upper_2[109708],rm_lab_upper_2[109707],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lab_upper_2[109708],rm_lab_upper_w_2[109842],,
rm_lab_upper_w_2[109842],rm_lab_upper_w_2[109841],,
rm_lab_upper_w_2[109841],rm_lab_upper_w_2[109842],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_save[109947],rm_lab_save[109948],,
rm_lab_save[109947],rm_lab_save[109949],,
rm_lab_save[109947],rm_lab_save[109950],e_rm_lab_main_left_1_target + (Grappling_Hook | Shotgun | Rocket_Launcher | Sniper),
rm_lab_save[109947],rm_lab_save[109969],,
rm_lab_save[109947],rm_lab_save[109970],e_rm_lab_bleft_5_target + e_rm_lab_red_7_target + e_rm_lab_save_right_6_target_big,
rm_lab_save[109948],rm_lab_save[109947],,
rm_lab_save[109948],rm_lab_save[109949],,
